↓↓↓↓↓        TEST1        ↓↓↓↓↓ −− >NOTFOUND

Amott Quality Meats --> Census year: 2018 || Block ID: 113 || Property ID: 110689 || Base property ID: 108118 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 4121 || Industry (ANZSIC4) description: Fresh Meat, Fish and Poultry Retailing || x coordinate: 144.95767 || y coordinate: -37.80762 || Location: (-37.80762482, 144.9576703) || 
Vacant --> Census year: 2018 || Block ID: 26 || Property ID: 102073 || Base property ID: 102073 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96876 || y coordinate: -37.81545 || Location: (-37.81545003, 144.9687615) || 
Vacant --> Census year: 2018 || Block ID: 14 || Property ID: 108114 || Base property ID: 108114 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96244 || y coordinate: -37.81799 || Location: (-37.81798972, 144.9624375) || 
Vacant --> Census year: 2018 || Block ID: 34 || Property ID: 102135 || Base property ID: 102135 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96269 || y coordinate: -37.81602 || Location: (-37.81601818, 144.9626888) || 
Vacant --> Census year: 2018 || Block ID: 34 || Property ID: 102135 || Base property ID: 102135 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96269 || y coordinate: -37.81602 || Location: (-37.81601818, 144.9626888) || 
Vacant --> Census year: 2018 || Block ID: 85 || Property ID: 105746 || Base property ID: 105746 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96276 || y coordinate: -37.8109 || Location: (-37.81090175, 144.9627564) || 
Vacant --> Census year: 2018 || Block ID: 85 || Property ID: 105746 || Base property ID: 105746 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96276 || y coordinate: -37.8109 || Location: (-37.81090175, 144.9627564) || 
Vacant --> Census year: 2018 || Block ID: 56 || Property ID: 101204 || Base property ID: 101204 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96726 || y coordinate: -37.81244 || Location: (-37.81244193, 144.9672613) || 
Vacant --> Census year: 2018 || Block ID: 56 || Property ID: 101204 || Base property ID: 101204 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96726 || y coordinate: -37.81244 || Location: (-37.81244193, 144.9672613) || 
Vacant --> Census year: 2018 || Block ID: 56 || Property ID: 101201 || Base property ID: 101201 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96674 || y coordinate: -37.81291 || Location: (-37.81291331, 144.9667373) || 
Vacant --> Census year: 2018 || Block ID: 66 || Property ID: 108551 || Base property ID: 108551 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9672 || y coordinate: -37.81148 || Location: (-37.8114783, 144.9671982) || 
Vacant --> Census year: 2018 || Block ID: 34 || Property ID: 105929 || Base property ID: 105929 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9633 || y coordinate: -37.81557 || Location: (-37.81556658, 144.9633005) || 
Vacant --> Census year: 2018 || Block ID: 34 || Property ID: 105929 || Base property ID: 105929 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9633 || y coordinate: -37.81557 || Location: (-37.81556658, 144.9633005) || 
Vacant --> Census year: 2018 || Block ID: 34 || Property ID: 103178 || Base property ID: 103178 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96348 || y coordinate: -37.81559 || Location: (-37.81559493, 144.9634816) || 
Vacant --> Census year: 2018 || Block ID: 35 || Property ID: 109271 || Base property ID: 109271 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9658 || y coordinate: -37.81472 || Location: (-37.81472249, 144.9658025) || 
Vacant --> Census year: 2018 || Block ID: 35 || Property ID: 103322 || Base property ID: 103322 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96417 || y coordinate: -37.81573 || Location: (-37.8157323, 144.9641735) || 
Vacant --> Census year: 2018 || Block ID: 35 || Property ID: 103322 || Base property ID: 103322 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96417 || y coordinate: -37.81573 || Location: (-37.8157323, 144.9641735) || 
Vacant --> Census year: 2018 || Block ID: 46 || Property ID: 109409 || Base property ID: 109409 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96621 || y coordinate: -37.81387 || Location: (-37.81386662, 144.9662149) || 
Vacant --> Census year: 2018 || Block ID: 56 || Property ID: 101206 || Base property ID: 101206 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96761 || y coordinate: -37.8127 || Location: (-37.81269743, 144.9676139) || 
Vacant --> Census year: 2018 || Block ID: 56 || Property ID: 101204 || Base property ID: 101204 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96726 || y coordinate: -37.81244 || Location: (-37.81244193, 144.9672613) || 
Vacant --> Census year: 2018 || Block ID: 56 || Property ID: 101202 || Base property ID: 101202 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96687 || y coordinate: -37.81259 || Location: (-37.81258897, 144.9668712) || 
Vacant --> Census year: 2018 || Block ID: 52 || Property ID: 101172 || Base property ID: 101172 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95614 || y coordinate: -37.8157 || Location: (-37.81569888, 144.9561387) || 
Vacant --> Census year: 2018 || Block ID: 52 || Property ID: 101172 || Base property ID: 101172 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95614 || y coordinate: -37.8157 || Location: (-37.81569888, 144.9561387) || 
Vacant --> Census year: 2018 || Block ID: 52 || Property ID: 101172 || Base property ID: 101172 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95614 || y coordinate: -37.8157 || Location: (-37.81569888, 144.9561387) || 
Vacant --> Census year: 2018 || Block ID: 52 || Property ID: 101172 || Base property ID: 101172 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95614 || y coordinate: -37.8157 || Location: (-37.81569888, 144.9561387) || 
Vacant --> Census year: 2018 || Block ID: 43 || Property ID: 101153 || Base property ID: 101153 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95992 || y coordinate: -37.81556 || Location: (-37.81556372, 144.959922) || 
Vacant --> Census year: 2018 || Block ID: 33 || Property ID: 110150 || Base property ID: 110150 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95929 || y coordinate: -37.81714 || Location: (-37.81714101, 144.9592877) || 
Vacant --> Census year: 2018 || Block ID: 12 || Property ID: 103998 || Base property ID: 103998 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9586 || y coordinate: -37.81947 || Location: (-37.81946564, 144.9585997) || 
Vacant --> Census year: 2018 || Block ID: 12 || Property ID: 110091 || Base property ID: 110091 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9592 || y coordinate: -37.81927 || Location: (-37.81927275, 144.9591981) || 
Vacant --> Census year: 2018 || Block ID: 12 || Property ID: 110091 || Base property ID: 110091 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9592 || y coordinate: -37.81927 || Location: (-37.81927275, 144.9591981) || 
Vacant --> Census year: 2018 || Block ID: 12 || Property ID: 110091 || Base property ID: 110091 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9592 || y coordinate: -37.81927 || Location: (-37.81927275, 144.9591981) || 
Vacant --> Census year: 2018 || Block ID: 13 || Property ID: 108060 || Base property ID: 108060 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96178 || y coordinate: -37.81823 || Location: (-37.81822672, 144.9617791) || 
Vacant --> Census year: 2018 || Block ID: 72 || Property ID: 105723 || Base property ID: 105723 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95558 || y coordinate: -37.81373 || Location: (-37.81372812, 144.9555846) || 
Vacant --> Census year: 2018 || Block ID: 42 || Property ID: 101157 || Base property ID: 101157 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95702 || y coordinate: -37.81647 || Location: (-37.81647379, 144.9570178) || 
Vacant --> Census year: 2018 || Block ID: 42 || Property ID: 101157 || Base property ID: 101157 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95702 || y coordinate: -37.81647 || Location: (-37.81647379, 144.9570178) || 
Vacant --> Census year: 2018 || Block ID: 63 || Property ID: 108079 || Base property ID: 108079 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95975 || y coordinate: -37.81356 || Location: (-37.81355512, 144.9597518) || 
Vacant --> Census year: 2018 || Block ID: 82 || Property ID: 105460 || Base property ID: 105460 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95492 || y coordinate: -37.81277 || Location: (-37.81276886, 144.9549226) || 
Vacant --> Census year: 2018 || Block ID: 76 || Property ID: 589841 || Base property ID: 105749 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9657 || y coordinate: -37.81068 || Location: (-37.81067862, 144.9657001) || 
Vacant --> Census year: 2018 || Block ID: 43 || Property ID: 105954 || Base property ID: 105954 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96033 || y coordinate: -37.81591 || Location: (-37.81590777, 144.9603263) || 
Vacant --> Census year: 2018 || Block ID: 15 || Property ID: 103941 || Base property ID: 103941 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96617 || y coordinate: -37.81699 || Location: (-37.81699359, 144.9661705) || 
Vacant --> Census year: 2018 || Block ID: 35 || Property ID: 109271 || Base property ID: 109271 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9658 || y coordinate: -37.81472 || Location: (-37.81472249, 144.9658025) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 108111 || Base property ID: 108111 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9613 || y coordinate: -37.81565 || Location: (-37.81565407, 144.9612981) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 108111 || Base property ID: 108111 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9613 || y coordinate: -37.81565 || Location: (-37.81565407, 144.9612981) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 108110 || Base property ID: 108110 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96118 || y coordinate: -37.81538 || Location: (-37.81537944, 144.9611759) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 108110 || Base property ID: 108110 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96118 || y coordinate: -37.81538 || Location: (-37.81537944, 144.9611759) || 
Vacant --> Census year: 2018 || Block ID: 65 || Property ID: 109289 || Base property ID: 109289 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96484 || y coordinate: -37.81252 || Location: (-37.81252417, 144.9648396) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 106374 || Base property ID: 106374 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96182 || y coordinate: -37.81515 || Location: (-37.8151457, 144.9618186) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 108110 || Base property ID: 108110 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96118 || y coordinate: -37.81538 || Location: (-37.81537944, 144.9611759) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 108110 || Base property ID: 108110 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96118 || y coordinate: -37.81538 || Location: (-37.81537944, 144.9611759) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 108110 || Base property ID: 108110 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96118 || y coordinate: -37.81538 || Location: (-37.81537944, 144.9611759) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 108110 || Base property ID: 108110 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96118 || y coordinate: -37.81538 || Location: (-37.81537944, 144.9611759) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 108110 || Base property ID: 108110 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96118 || y coordinate: -37.81538 || Location: (-37.81537944, 144.9611759) || 
Vacant --> Census year: 2018 || Block ID: 76 || Property ID: 589841 || Base property ID: 105749 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9657 || y coordinate: -37.81068 || Location: (-37.81067862, 144.9657001) || 
Vacant --> Census year: 2018 || Block ID: 15 || Property ID: 109263 || Base property ID: 109263 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9667 || y coordinate: -37.81674 || Location: (-37.81674246, 144.966704) || 
Vacant --> Census year: 2018 || Block ID: 25 || Property ID: 102084 || Base property ID: 102084 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96534 || y coordinate: -37.8162 || Location: (-37.81620129, 144.9653404) || 
Vacant --> Census year: 2018 || Block ID: 25 || Property ID: 102079 || Base property ID: 102079 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96633 || y coordinate: -37.81584 || Location: (-37.81584039, 144.9663301) || 
Vacant --> Census year: 2018 || Block ID: 34 || Property ID: 102135 || Base property ID: 102135 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96269 || y coordinate: -37.81602 || Location: (-37.81601818, 144.9626888) || 
Vacant --> Census year: 2018 || Block ID: 34 || Property ID: 105929 || Base property ID: 105929 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9633 || y coordinate: -37.81557 || Location: (-37.81556658, 144.9633005) || 
Vacant --> Census year: 2018 || Block ID: 84 || Property ID: 105453 || Base property ID: 105453 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95979 || y coordinate: -37.81103 || Location: (-37.81102526, 144.9597939) || 
Vacant --> Census year: 2018 || Block ID: 35 || Property ID: 109271 || Base property ID: 109271 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9658 || y coordinate: -37.81472 || Location: (-37.81472249, 144.9658025) || 
Vacant --> Census year: 2018 || Block ID: 35 || Property ID: 109267 || Base property ID: 109267 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9661 || y coordinate: -37.81529 || Location: (-37.81529012, 144.966103) || 
Vacant --> Census year: 2018 || Block ID: 36 || Property ID: 102150 || Base property ID: 102150 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96759 || y coordinate: -37.81492 || Location: (-37.8149209, 144.9675911) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 597186 || Base property ID: 101146 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96292 || y coordinate: -37.81492 || Location: (-37.8149247, 144.9629215) || 
Vacant --> Census year: 2018 || Block ID: 44 || Property ID: 597186 || Base property ID: 101146 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96292 || y coordinate: -37.81492 || Location: (-37.8149247, 144.9629215) || 
Vacant --> Census year: 2018 || Block ID: 32 || Property ID: 102116 || Base property ID: 102116 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95726 || y coordinate: -37.81781 || Location: (-37.81780577, 144.9572631) || 
Vacant --> Census year: 2018 || Block ID: 52 || Property ID: 101172 || Base property ID: 101172 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95614 || y coordinate: -37.8157 || Location: (-37.81569888, 144.9561387) || 
Vacant --> Census year: 2018 || Block ID: 53 || Property ID: 108071 || Base property ID: 108071 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96029 || y coordinate: -37.81486 || Location: (-37.81485871, 144.9602916) || 
Vacant --> Census year: 2018 || Block ID: 42 || Property ID: 101157 || Base property ID: 101157 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95702 || y coordinate: -37.81647 || Location: (-37.81647379, 144.9570178) || 
Vacant --> Census year: 2018 || Block ID: 25 || Property ID: 101789 || Base property ID: 101789 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9656 || y coordinate: -37.8166 || Location: (-37.81660364, 144.9655965) || 
Vacant --> Census year: 2018 || Block ID: 56 || Property ID: 108538 || Base property ID: 108538 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96765 || y coordinate: -37.81247 || Location: (-37.81246628, 144.9676462) || 
Vacant --> Census year: 2018 || Block ID: 14 || Property ID: 103165 || Base property ID: 103165 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96461 || y coordinate: -37.81806 || Location: (-37.81805663, 144.964608) || 
Vacant --> Census year: 2018 || Block ID: 15 || Property ID: 103326 || Base property ID: 103326 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96494 || y coordinate: -37.81719 || Location: (-37.81718671, 144.9649355) || 
Vacant --> Census year: 2018 || Block ID: 15 || Property ID: 109263 || Base property ID: 109263 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9667 || y coordinate: -37.81674 || Location: (-37.81674246, 144.966704) || 
Vacant --> Census year: 2018 || Block ID: 54 || Property ID: 108107 || Base property ID: 108107 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96076 || y coordinate: -37.81447 || Location: (-37.81446622, 144.9607562) || 
Vacant --> Census year: 2018 || Block ID: 26 || Property ID: 102073 || Base property ID: 102073 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96876 || y coordinate: -37.81545 || Location: (-37.81545003, 144.9687615) || 
Vacant --> Census year: 2018 || Block ID: 15 || Property ID: 103328 || Base property ID: 103328 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96509 || y coordinate: -37.81765 || Location: (-37.81764679, 144.9650858) || 
Vacant --> Census year: 2018 || Block ID: 5 || Property ID: 101345 || Base property ID: 101345 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96 || y coordinate: -37.81 || Location: (-37.81, 144.96) || 
Vacant --> Census year: 2018 || Block ID: 5 || Property ID: 101345 || Base property ID: 101345 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96 || y coordinate: -37.81 || Location: (-37.81, 144.96) || 
Vacant --> Census year: 2018 || Block ID: 12 || Property ID: 103955 || Base property ID: 103955 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9581 || y coordinate: -37.81937 || Location: (-37.81936826, 144.9581001) || 
Vacant --> Census year: 2018 || Block ID: 13 || Property ID: 106439 || Base property ID: 106439 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96118 || y coordinate: -37.81887 || Location: (-37.81886901, 144.9611848) || 
Vacant --> Census year: 2018 || Block ID: 22 || Property ID: 102101 || Base property ID: 110661 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95892 || y coordinate: -37.81822 || Location: (-37.81821897, 144.9589234) || 
Vacant --> Census year: 2018 || Block ID: 35 || Property ID: 102143 || Base property ID: 102143 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96489 || y coordinate: -37.81537 || Location: (-37.81537399, 144.9648906) || 
Vacant --> Census year: 2018 || Block ID: 64 || Property ID: 108101 || Base property ID: 108101 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96016 || y coordinate: -37.8132 || Location: (-37.81320178, 144.9601628) || 
Vacant --> Census year: 2018 || Block ID: 25 || Property ID: 109264 || Base property ID: 109264 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96662 || y coordinate: -37.81633 || Location: (-37.81632724, 144.9666233) || 
Vacant --> Census year: 2018 || Block ID: 25 || Property ID: 109264 || Base property ID: 109264 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96662 || y coordinate: -37.81633 || Location: (-37.81632724, 144.9666233) || 
Vacant --> Census year: 2018 || Block ID: 34 || Property ID: 110670 || Base property ID: 110670 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96281 || y coordinate: -37.81582 || Location: (-37.81582291, 144.9628116) || 
Vacant --> Census year: 2018 || Block ID: 53 || Property ID: 101180 || Base property ID: 101180 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.9596 || y coordinate: -37.81486 || Location: (-37.81486141, 144.9595997) || 
Vacant --> Census year: 2018 || Block ID: 42 || Property ID: 105949 || Base property ID: 105949 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95677 || y coordinate: -37.81696 || Location: (-37.8169637, 144.956768) || 
Vacant --> Census year: 2018 || Block ID: 42 || Property ID: 101158 || Base property ID: 101158 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95667 || y coordinate: -37.81651 || Location: (-37.81651345, 144.9566697) || 
Vacant --> Census year: 2018 || Block ID: 32 || Property ID: 102121 || Base property ID: 102121 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95873 || y coordinate: -37.81742 || Location: (-37.81742484, 144.9587344) || 
Vacant --> Census year: 2018 || Block ID: 32 || Property ID: 110093 || Base property ID: 110093 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.95852 || y coordinate: -37.81712 || Location: (-37.81711824, 144.9585195) || 
Vacant --> Census year: 2018 || Block ID: 85 || Property ID: 105746 || Base property ID: 105746 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96276 || y coordinate: -37.8109 || Location: (-37.81090175, 144.9627564) || 
Vacant --> Census year: 2018 || Block ID: 85 || Property ID: 105748 || Base property ID: 105748 || CLUE small area: Melbourne (CBD) || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.96415 || y coordinate: -37.81149 || Location: (-37.81148543, 144.9641451) || 
